"","DATE","TMAX","TMIN","PRCP","SNWD","TAVG"
"31257",1986-07-30,29.1,17.6,0,0,23.35
"31258",1986-07-31,30.1,18.8,7,0,24.45
"31259",1986-08-01,26.4,18.3,0,0,22.35
"31260",1986-08-02,30.6,17.3,0,0,23.95
"31261",1986-08-03,35.5,18.1,0,0,26.8
"31262",1986-08-04,27.9,16.8,115,0,22.35
"31263",1986-08-05,22.6,13.9,0,0,18.25
"31264",1986-08-06,27.4,11.1,0,0,19.25
"31265",1986-08-07,27,14.9,1,0,20.95
"31266",1986-08-08,25.4,14.3,0,0,19.85
"31267",1986-08-09,27.6,12.3,8,0,19.95
"31268",1986-08-10,27.3,16,21,0,21.65
"31269",1986-08-11,28.4,15.6,129,0,22
"31270",1986-08-12,18.9,13.8,89,0,16.35
"31271",1986-08-13,22.6,11.8,0,0,17.2
"31272",1986-08-14,25.9,12.8,0,0,19.35
"31273",1986-08-15,28.9,13.9,0,0,21.4
"31274",1986-08-16,27.5,15.3,93,0,21.4
"31275",1986-08-17,29.1,16.3,82,0,22.7
"31276",1986-08-18,23.6,16,12,0,19.8
"31277",1986-08-19,21.1,13.6,99,0,17.35
"31278",1986-08-20,20.7,12,0,0,16.35
"31279",1986-08-21,22.8,10.4,0,0,16.6
"31280",1986-08-22,27.5,13.7,120,0,20.6
"31281",1986-08-23,19,11.9,78,0,15.45
"31282",1986-08-24,17,10.3,56,0,13.65
"31283",1986-08-25,20.5,8.3,0,0,14.4
"31284",1986-08-26,26.5,13,61,0,19.75
"31285",1986-08-27,17.5,12,0,0,14.75
"31286",1986-08-28,18.2,8.7,63,0,13.45
"31287",1986-08-29,15.6,7.5,7,0,11.55
"31288",1986-08-30,15.9,7.2,0,0,11.55
"31289",1986-08-31,18.2,7.3,0,0,12.75
"31290",1986-09-01,18.6,7.1,0,0,12.85
"31291",1986-09-02,20.9,11.3,0,0,16.1
"31292",1986-09-03,24.9,10,0,0,17.45
"31293",1986-09-04,18.1,6.7,0,0,12.4
"31294",1986-09-05,20.6,4.7,0,0,12.65
"31295",1986-09-06,24.2,9.4,0,0,16.8
"31296",1986-09-07,21.7,9.8,0,0,15.75
"31297",1986-09-08,20.7,8,0,0,14.35
"31298",1986-09-09,16.6,9.2,0,0,12.9
"31299",1986-09-10,18.6,7.2,0,0,12.9
"31300",1986-09-11,20.3,5.4,0,0,12.85
"31301",1986-09-12,22.9,12.4,28,0,17.65
"31302",1986-09-13,21.5,15.2,40,0,18.35
"31303",1986-09-14,20.1,15.8,165,0,17.95
"31304",1986-09-15,29.1,15.9,1,0,22.5
"31305",1986-09-16,25,12.8,10,0,18.9
"31306",1986-09-17,23.6,13.6,170,0,18.6
"31307",1986-09-18,15.5,9.4,14,0,12.45
"31308",1986-09-19,15.6,8.1,0,0,11.85
"31309",1986-09-20,18.3,8.5,0,0,13.4
"31310",1986-09-21,19.9,9.4,0,0,14.65
"31311",1986-09-22,21.2,10.2,0,0,15.7
"31312",1986-09-23,20.4,10,0,0,15.2
"31313",1986-09-24,16.3,10,0,0,13.15
"31314",1986-09-25,13.4,10.4,0,0,11.9
"31315",1986-09-26,15.7,6.8,0,0,11.25
"31316",1986-09-27,16.7,4.7,0,0,10.7
"31317",1986-09-28,17.9,5.9,0,0,11.9
"31318",1986-09-29,17.8,5.5,0,0,11.65
"31319",1986-09-30,19.2,6,0,0,12.6
"31320",1986-10-01,22.5,7.4,0,0,14.95
"31321",1986-10-02,22.9,9.4,0,0,16.15
"31322",1986-10-03,22.8,9.4,0,0,16.1
"31323",1986-10-04,18.6,8.2,0,0,13.4
"31324",1986-10-05,21.9,10.9,0,0,16.4
"31325",1986-10-06,22.3,10.6,0,0,16.45
"31326",1986-10-07,17.9,12.5,0,0,15.2
"31327",1986-10-08,18.7,9.5,0,0,14.1
"31328",1986-10-09,16.6,8.3,0,0,12.45
"31329",1986-10-10,20.4,5.9,0,0,13.15
"31330",1986-10-11,20,9.6,0,0,14.8
"31331",1986-10-12,15.8,10.8,0,0,13.3
"31332",1986-10-13,19.8,8.4,0,0,14.1
"31333",1986-10-14,22.8,10.3,0,0,16.55
"31334",1986-10-15,21.4,9.4,0,0,15.4
"31335",1986-10-16,17.1,10,0,0,13.55
"31336",1986-10-17,14.5,8.4,0,0,11.45
"31337",1986-10-18,13.7,6,8,0,9.85
"31338",1986-10-19,14.4,7.8,115,0,11.1
"31339",1986-10-20,18.6,8.1,119,0,13.35
"31340",1986-10-21,16.2,6.7,9,0,11.45
"31341",1986-10-22,19.4,11.7,133,0,15.55
"31342",1986-10-23,11.8,6.8,26,0,9.3
"31343",1986-10-24,11.9,5.8,13,0,8.85
"31344",1986-10-25,13.3,5.7,85,0,9.5
"31345",1986-10-26,10,4.7,21,0,7.35
"31346",1986-10-27,10.7,1.5,0,0,6.1
"31347",1986-10-28,11.1,0.9,42,0,6
"31348",1986-10-29,10.4,6.3,54,0,8.35
"31349",1986-10-30,8.9,5.4,1,0,7.15
"31350",1986-10-31,13.1,3.2,0,0,8.15
"31351",1986-11-01,13.1,8.6,38,0,10.85
"31352",1986-11-02,11.3,5,54,0,8.15
"31353",1986-11-03,7,0.4,0,0,3.7
"31354",1986-11-04,6.7,-0.8,0,0,2.95
"31355",1986-11-05,8.7,1.2,0,0,4.95
"31356",1986-11-06,10.1,4.8,7,0,7.45
"31357",1986-11-07,11.8,2.7,0,0,7.25
"31358",1986-11-08,12.9,0.9,0,0,6.9
"31359",1986-11-09,8.6,4.4,0,0,6.5
"31360",1986-11-10,13.7,1.4,0,0,7.55
"31361",1986-11-11,13.5,3.8,0,0,8.65
"31362",1986-11-12,14.5,5,0,0,9.75
"31363",1986-11-13,12.5,2.6,0,0,7.55
"31364",1986-11-14,9.9,4.1,0,0,7
"31365",1986-11-15,10.9,4.5,15,0,7.7
"31366",1986-11-16,16.3,7.5,1,0,11.9
"31367",1986-11-17,11.7,6.4,57,0,9.05
"31368",1986-11-18,12.1,3.4,0,0,7.75
"31369",1986-11-19,10.8,2.5,0,0,6.65
"31370",1986-11-20,8.5,3.1,54,0,5.8
"31371",1986-11-21,9.9,5.8,72,0,7.85
"31372",1986-11-22,13.9,6.7,54,0,10.3
"31373",1986-11-23,8.9,2.8,3,0,5.85
"31374",1986-11-24,10.3,3.3,0,0,6.8
"31375",1986-11-25,11,2,0,0,6.5
"31376",1986-11-26,11.3,2,2,0,6.65
"31377",1986-11-27,8.9,1.4,0,0,5.15
"31378",1986-11-28,2.1,-0.3,0,0,0.9
"31379",1986-11-29,3.6,-1.1,0,0,1.25
"31380",1986-11-30,2.2,-2.5,0,0,-0.15
"31381",1986-12-01,1.9,-3.1,0,0,-0.6
"31382",1986-12-02,3.9,-3.1,0,0,0.4
"31383",1986-12-03,3.5,-2.1,0,0,0.7
"31384",1986-12-04,3.7,-2.2,0,0,0.75
"31385",1986-12-05,3.6,-2.7,0,0,0.45
"31386",1986-12-06,5.7,-0.5,11,0,2.6
"31387",1986-12-07,8.5,3.2,6,0,5.85
"31388",1986-12-08,11.8,3.1,0,0,7.45
"31389",1986-12-09,8.1,2.9,7,0,5.5
"31390",1986-12-10,6,4.8,0,0,5.4
"31391",1986-12-11,6.9,1.3,0,0,4.1
"31392",1986-12-12,4.2,0.3,0,0,2.25
"31393",1986-12-13,4.7,-1.6,36,0,1.55
"31394",1986-12-14,7.6,2.3,0,0,4.95
"31395",1986-12-15,5.9,2.5,76,0,4.2
"31396",1986-12-16,8.4,2.4,39,0,5.4
"31397",1986-12-17,6.2,3.3,2,0,4.75
"31398",1986-12-18,11.4,4.6,195,0,8
"31399",1986-12-19,10.2,1.7,48,0,5.95
"31400",1986-12-20,4.1,0.4,95,0,2.25
"31401",1986-12-21,2.5,-0.4,27,30,1.05
"31402",1986-12-22,1.3,-4.9,8,20,-1.8
"31403",1986-12-23,0.4,-5.2,5,30,-2.4
"31404",1986-12-24,-1.7,-6.1,5,40,-3.9
"31405",1986-12-25,-3.2,-8.2,40,50,-5.7
"31406",1986-12-26,3.7,-3.3,12,100,0.2
"31407",1986-12-27,2.8,1.5,1,50,2.15
"31408",1986-12-28,7.3,2.3,0,30,4.8
"31409",1986-12-29,10,7.1,1,0,8.55
"31410",1986-12-30,9.8,7.8,0,0,8.8
"31411",1986-12-31,10.2,8.4,0,0,9.3
"31412",1987-01-01,13.3,7,57,0,10.15
"31413",1987-01-02,10.3,3.3,36,0,6.8
"31414",1987-01-03,4.8,-3.4,48,0,0.7
"31415",1987-01-04,2.4,-4.1,2,0,-0.85
"31416",1987-01-05,6.1,0.7,48,0,3.4
"31417",1987-01-06,5.5,0.6,35,0,3.05
"31418",1987-01-07,1.2,-5.7,4,0,-2.25
"31419",1987-01-08,-3.3,-8.4,0,10,-5.85
"31420",1987-01-09,-1.5,-8.9,2,10,-5.2
"31421",1987-01-10,-0.2,-5,15,20,-2.6
"31422",1987-01-11,-5.1,-20.5,17,50,-12.8
"31423",1987-01-12,-14,-23.3,0,120,-18.65
"31424",1987-01-13,-9.1,-17.7,0,80,-13.4
"31425",1987-01-14,-8.1,-14.2,0,60,-11.15
"31426",1987-01-15,-8.2,-11.1,1,60,-9.65
"31427",1987-01-16,-8.1,-11,0,60,-9.55
"31428",1987-01-17,-6,-8.3,0,60,-7.15
"31429",1987-01-18,-4,-6.5,2,60,-5.25
"31430",1987-01-19,-5,-5.7,0,70,-5.35
"31431",1987-01-20,-3.3,-5.8,0,70,-4.55
"31432",1987-01-21,-1.6,-4.7,0,70,-3.15
"31433",1987-01-22,-2,-3.8,0,60,-2.9
"31434",1987-01-23,-0.6,-6.6,0,60,-3.6
"31435",1987-01-24,1,-1.9,0,60,-0.45
"31436",1987-01-25,1.9,-0.7,0,50,0.6
"31437",1987-01-26,1.1,-1.6,0,30,-0.25
"31438",1987-01-27,2.5,-3.3,0,30,-0.4
"31439",1987-01-28,-1,-4.5,18,30,-2.75
"31440",1987-01-29,-0.7,-6.9,0,40,-3.8
"31441",1987-01-30,-3.6,-9.5,0,40,-6.55
"31442",1987-01-31,-3.3,-8.7,0,40,-6
"31443",1987-02-01,-1.5,-6.9,0,40,-4.2
"31444",1987-02-02,-0.1,-7.6,1,30,-3.85
"31445",1987-02-03,1.5,-3.2,2,30,-0.85
"31446",1987-02-04,2.8,0.4,0,30,1.6
"31447",1987-02-05,5.1,0.3,0,20,2.7
"31448",1987-02-06,5.5,0.7,6,0,3.1
"31449",1987-02-07,8.1,2.4,5,0,5.25
"31450",1987-02-08,9.1,1.1,0,0,5.1
"31451",1987-02-09,14.3,3.5,6,0,8.9
"31452",1987-02-10,9.3,2.9,21,0,6.1
"31453",1987-02-11,6.7,2.3,0,0,4.5
"31454",1987-02-12,10.8,2.8,23,0,6.8
"31455",1987-02-13,6.9,1.8,9,0,4.35
"31456",1987-02-14,7.8,2.2,6,0,5
"31457",1987-02-15,5.9,1.9,2,0,3.9
"31458",1987-02-16,3.1,0.3,0,0,1.7
"31459",1987-02-17,0.4,-1.2,52,0,-0.4
"31460",1987-02-18,-0.5,-1.9,36,70,-1.2
"31461",1987-02-19,-0.8,-3.1,9,100,-1.95
"31462",1987-02-20,0.1,-2.3,50,90,-1.1
"31463",1987-02-21,1.8,-1.2,15,140,0.3
"31464",1987-02-22,2,-0.8,0,90,0.6
"31465",1987-02-23,1.5,-0.5,1,60,0.5
"31466",1987-02-24,2,-2.6,0,50,-0.3
"31467",1987-02-25,5,-4.5,3,50,0.25
"31468",1987-02-26,5.7,1.5,46,30,3.6
"31469",1987-02-27,10.1,3.2,41,0,6.65
"31470",1987-02-28,11.2,8.5,19,0,9.85
"31471",1987-03-01,12.3,8,66,0,10.15
"31472",1987-03-02,13.3,5,26,0,9.15
"31473",1987-03-03,5.3,-4.9,63,0,0.2
"31474",1987-03-04,-0.3,-7,26,70,-3.65
"31475",1987-03-05,-0.7,-3.9,3,100,-2.3
"31476",1987-03-06,2.6,-7.1,0,60,-2.25
"31477",1987-03-07,2,-5,0,30,-1.5
"31478",1987-03-08,4.4,-4.4,0,0,0
"31479",1987-03-09,2.6,-4,0,0,-0.7
"31480",1987-03-10,5,-3.4,0,0,0.8
"31481",1987-03-11,5.8,-1.9,0,0,1.95
"31482",1987-03-12,4.9,-4.3,0,0,0.3
"31483",1987-03-13,7.7,-3,6,0,2.35
"31484",1987-03-14,4.6,-1.8,0,10,1.4
"31485",1987-03-15,6.8,-3.3,5,0,1.75
"31486",1987-03-16,5,0.4,0,10,2.7
"31487",1987-03-17,4.8,-0.6,0,0,2.1
"31488",1987-03-18,9,1.8,38,0,5.4
"31489",1987-03-19,6.8,0.7,25,0,3.75
"31490",1987-03-20,5.4,-0.6,0,0,2.4
"31491",1987-03-21,8.9,-2.1,2,0,3.4
"31492",1987-03-22,8.2,1.4,0,0,4.8
"31493",1987-03-23,11.6,0.1,4,0,5.85
"31494",1987-03-24,14.3,6.4,2,0,10.35
"31495",1987-03-25,14.8,6.3,54,0,10.55
"31496",1987-03-26,11.5,5.3,29,0,8.4
"31497",1987-03-27,16.7,4.2,16,0,10.45
"31498",1987-03-28,12.7,4.2,26,0,8.45
"31499",1987-03-29,7.4,2.6,13,0,5
"31500",1987-03-30,6.9,-0.7,0,0,3.1
"31501",1987-03-31,6.8,-1.2,0,0,2.8
"31502",1987-04-01,7.1,-1.7,0,0,2.7
"31503",1987-04-02,11,0.2,0,0,5.6
"31504",1987-04-03,11.5,5.2,0,0,8.35
"31505",1987-04-04,12.4,5,68,0,8.7
"31506",1987-04-05,14.8,3.4,64,0,9.1
"31507",1987-04-06,18,3,0,0,10.5
"31508",1987-04-07,19.7,6.2,45,0,12.95
"31509",1987-04-08,13.4,10.7,40,0,12.05
"31510",1987-04-09,11.5,8.6,238,0,10.05
"31511",1987-04-10,10.6,4.5,12,0,7.55
"31512",1987-04-11,13.2,3.4,2,0,8.3
"31513",1987-04-12,10.7,3.6,5,0,7.15
"31514",1987-04-13,10.2,2.5,2,0,6.35
"31515",1987-04-14,13.1,0.5,0,0,6.8
"31516",1987-04-15,16.1,1,0,0,8.55
"31517",1987-04-16,18.2,2.4,0,0,10.3
"31518",1987-04-17,20.6,4.7,0,0,12.65
"31519",1987-04-18,23.9,7.2,0,0,15.55
"31520",1987-04-19,22.9,9.3,46,0,16.1
"31521",1987-04-20,15.7,9.7,22,0,12.7
"31522",1987-04-21,10.3,3.9,0,0,7.1
"31523",1987-04-22,20.8,0.5,0,0,10.65
"31524",1987-04-23,21.5,5.4,0,0,13.45
"31525",1987-04-24,24.2,6,0,0,15.1
"31526",1987-04-25,21,6.6,5,0,13.8
"31527",1987-04-26,20.7,7.7,0,0,14.2
"31528",1987-04-27,19.2,11,0,0,15.1
"31529",1987-04-28,24.1,8.8,0,0,16.45
"31530",1987-04-29,25.2,9.7,0,0,17.45
"31531",1987-04-30,21.9,11.7,0,0,16.8
"31532",1987-05-01,23.7,9.2,0,0,16.45
"31533",1987-05-02,23.7,9.9,51,0,16.8
"31534",1987-05-03,13.1,3.6,179,0,8.35
"31535",1987-05-04,5.3,2.4,88,0,3.85
"31536",1987-05-05,8.2,4.9,113,0,6.55
"31537",1987-05-06,9.2,6.3,8,0,7.75
"31538",1987-05-07,13.5,5.2,0,0,9.35
"31539",1987-05-08,18.7,2,0,0,10.35
"31540",1987-05-09,23.5,5.7,0,0,14.6
"31541",1987-05-10,20.4,8.1,38,0,14.25
"31542",1987-05-11,17.5,7.6,0,0,12.55
"31543",1987-05-12,15.1,6.7,68,0,10.9
"31544",1987-05-13,12,4.1,78,0,8.05
"31545",1987-05-14,13.8,3,12,0,8.4
"31546",1987-05-15,12.4,6.5,133,0,9.45
"31547",1987-05-16,12.7,4.1,6,0,8.4
"31548",1987-05-17,16.7,2.2,69,0,9.45
"31549",1987-05-18,15,8.4,161,0,11.7
"31550",1987-05-19,12.6,8.2,12,0,10.4
"31551",1987-05-20,12.3,5.3,71,0,8.8
"31552",1987-05-21,7.7,4.5,11,0,6.1
"31553",1987-05-22,12.2,3.3,30,0,7.75
"31554",1987-05-23,16.9,3.2,0,0,10.05
"31555",1987-05-24,19.3,4.8,0,0,12.05
"31556",1987-05-25,21.1,7.3,0,0,14.2
"31557",1987-05-26,23.5,6.5,0,0,15
"31558",1987-05-27,18.4,11.5,5,0,14.95
"31559",1987-05-28,16,11.3,3,0,13.65
"31560",1987-05-29,15.6,8.3,58,0,11.95
"31561",1987-05-30,19.1,7.4,0,0,13.25
"31562",1987-05-31,18.7,7.5,91,0,13.1
"31563",1987-06-01,19,8.9,0,0,13.95
"31564",1987-06-02,21.1,7.6,0,0,14.35
"31565",1987-06-03,17.9,13,142,0,15.45
"31566",1987-06-04,15.3,10.9,93,0,13.1
"31567",1987-06-05,17.8,10.2,50,0,14
"31568",1987-06-06,23.9,10.3,54,0,17.1
"31569",1987-06-07,17.4,14.8,320,0,16.1
"31570",1987-06-08,17.7,8.9,3,0,13.3
"31571",1987-06-09,15.4,7.3,50,0,11.35
"31572",1987-06-10,19.7,9.5,4,0,14.6
"31573",1987-06-11,23.3,12.1,4,0,17.7
"31574",1987-06-12,21.9,12.8,12,0,17.35
"31575",1987-06-13,24.6,13,177,0,18.8
"31576",1987-06-14,15.8,12.1,340,0,13.95
"31577",1987-06-15,15.5,10.9,47,0,13.2
"31578",1987-06-16,16.1,8.9,18,0,12.5
"31579",1987-06-17,15,8.6,41,0,11.8
"31580",1987-06-18,15.7,9.9,104,0,12.8
"31581",1987-06-19,14.4,9.4,35,0,11.9
"31582",1987-06-20,15.2,11,33,0,13.1
"31583",1987-06-21,15.8,11,9,0,13.4
"31584",1987-06-22,20.7,11.2,0,0,15.95
"31585",1987-06-23,20.8,11.5,8,0,16.15
"31586",1987-06-24,20.3,14.9,26,0,17.6
"31587",1987-06-25,22.5,13.1,0,0,17.8
"31588",1987-06-26,16.9,12.1,95,0,14.5
"31589",1987-06-27,23.5,11.6,0,0,17.55
"31590",1987-06-28,26.7,12.9,0,0,19.8
"31591",1987-06-29,31.1,15.4,0,0,23.25
"31592",1987-06-30,31.3,17.8,0,0,24.55
"31593",1987-07-01,28.1,19.2,69,0,23.65
"31594",1987-07-02,24.9,17.4,0,0,21.15
"31595",1987-07-03,27.3,18.6,0,0,22.95
"31596",1987-07-04,25.7,19,0,0,22.35
"31597",1987-07-05,26,17.3,0,0,21.65
"31598",1987-07-06,29.1,14.9,62,0,22
"31599",1987-07-07,25.8,17.8,15,0,21.8
"31600",1987-07-08,22.5,17.5,15,0,20
"31601",1987-07-09,23,13.1,0,0,18.05
"31602",1987-07-10,23.7,11.6,0,0,17.65
"31603",1987-07-11,28,10.6,0,0,19.3
"31604",1987-07-12,28.7,17.2,0,0,22.95
"31605",1987-07-13,25.9,14.9,0,0,20.4
"31606",1987-07-14,29.5,13.3,1,0,21.4
"31607",1987-07-15,29.2,17,16,0,23.1
"31608",1987-07-16,28.5,16.1,118,0,22.3
"31609",1987-07-17,22.8,14.7,24,0,18.75
"31610",1987-07-18,15.3,12.9,143,0,14.1
"31611",1987-07-19,20.8,11.9,118,0,16.35
"31612",1987-07-20,19.4,13.3,36,0,16.35
"31613",1987-07-21,21.6,11.7,1,0,16.65
"31614",1987-07-22,21.7,11,31,0,16.35
"31615",1987-07-23,23.5,14.9,4,0,19.2
"31616",1987-07-24,24.7,15.9,0,0,20.3
"31617",1987-07-25,22.6,13.5,25,0,18.05
"31618",1987-07-26,18.3,10,0,0,14.15
"31619",1987-07-27,17.4,9.7,38,0,13.55
"31620",1987-07-28,20.5,13.5,1,0,17
"31621",1987-07-29,24.8,15.5,121,0,20.15
"31622",1987-07-30,22,14.7,111,0,18.35
"31623",1987-07-31,23,12.4,0,0,17.7
"31624",1987-08-01,20,15.4,2,0,17.7
"31625",1987-08-02,19.7,14.6,4,0,17.15
"31626",1987-08-03,23.5,16.8,0,0,20.15
"31627",1987-08-04,19,13.3,98,0,16.15
"31628",1987-08-05,17.1,8.3,2,0,12.7
"31629",1987-08-06,18.3,7.5,0,0,12.9
"31630",1987-08-07,19.4,10.6,2,0,15
"31631",1987-08-08,23.2,11,11,0,17.1
"31632",1987-08-09,21.8,12.3,21,0,17.05
"31633",1987-08-10,21.9,11.9,0,0,16.9
"31634",1987-08-11,23.3,10.4,0,0,16.85
"31635",1987-08-12,23.6,14.4,0,0,19
"31636",1987-08-13,27.9,13.4,0,0,20.65
"31637",1987-08-14,28.6,17.3,0,0,22.95
"31638",1987-08-15,25.1,13.6,0,0,19.35
"31639",1987-08-16,27.9,12.7,0,0,20.3
"31640",1987-08-17,29.5,14.2,135,0,21.85
"31641",1987-08-18,24.3,18.2,0,0,21.25
"31642",1987-08-19,26.4,16.4,0,0,21.4
"31643",1987-08-20,26.9,13.9,0,0,20.4
"31644",1987-08-21,30.3,15.2,0,0,22.75
"31645",1987-08-22,31.3,16.6,0,0,23.95
"31646",1987-08-23,22.6,17.2,316,0,19.9
"31647",1987-08-24,19.9,15.3,71,0,17.6
"31648",1987-08-25,19,13.7,8,0,16.35
"31649",1987-08-26,21.2,12.6,5,0,16.9
"31650",1987-08-27,19.5,12.9,43,0,16.2
"31651",1987-08-28,20.3,11.5,0,0,15.9
"31652",1987-08-29,22.9,10.9,0,0,16.9
"31653",1987-08-30,25.4,11.9,0,0,18.65
"31654",1987-08-31,25.5,13.7,0,0,19.6
"31655",1987-09-01,26.4,16.3,5,0,21.35
"31656",1987-09-02,25,15.8,0,0,20.4
"31657",1987-09-03,24.9,15.6,31,0,20.25
"31658",1987-09-04,23,16.3,149,0,19.65
"31659",1987-09-05,22.1,14.1,98,0,18.1
"31660",1987-09-06,20.8,13,0,0,16.9
"31661",1987-09-07,24.1,12.3,8,0,18.2
"31662",1987-09-08,20.4,15.3,7,0,17.85
"31663",1987-09-09,21.5,11.6,0,0,16.55
"31664",1987-09-10,21.7,12.2,0,0,16.95
"31665",1987-09-11,22.9,15.1,1,0,19
"31666",1987-09-12,27.7,13.8,0,0,20.75
"31667",1987-09-13,28.9,15.6,0,0,22.25
"31668",1987-09-14,29.1,16,0,0,22.55
"31669",1987-09-15,24,14.2,0,0,19.1
"31670",1987-09-16,28.6,13.3,0,0,20.95
"31671",1987-09-17,30.8,16.7,0,0,23.75
"31672",1987-09-18,29.8,16.3,0,0,23.05
"31673",1987-09-19,27.1,17,0,0,22.05
"31674",1987-09-20,28.5,15.8,0,0,22.15
"31675",1987-09-21,29.2,15.6,0,0,22.4
"31676",1987-09-22,26.3,15.7,0,0,21
"31677",1987-09-23,20.9,14.4,43,0,17.65
"31678",1987-09-24,19.8,13.2,3,0,16.5
"31679",1987-09-25,17.1,11,496,0,14.05
"31680",1987-09-26,13.5,9.8,432,0,11.65
"31681",1987-09-27,14.4,8.5,10,0,11.45
"31682",1987-09-28,13,6,0,0,9.5
"31683",1987-09-29,14.9,3.8,0,0,9.35
"31684",1987-09-30,15.3,2.9,0,0,9.1
"31685",1987-10-01,13.7,4.8,0,0,9.25
"31686",1987-10-02,13.8,5.4,0,0,9.6
"31687",1987-10-03,16.6,9.1,1,0,12.85
"31688",1987-10-04,17.4,10.5,0,0,13.95
"31689",1987-10-05,19.3,10.2,0,0,14.75
"31690",1987-10-06,19.3,9.9,1,0,14.6
"31691",1987-10-07,17.5,11.4,1,0,14.45
"31692",1987-10-08,18.4,8.2,8,0,13.3
"31693",1987-10-09,17.3,7.1,0,0,12.2
"31694",1987-10-10,21,5.1,0,0,13.05
"31695",1987-10-11,13.1,8.4,227,0,10.75
"31696",1987-10-12,10.1,5.7,70,0,7.9
"31697",1987-10-13,15.6,6,55,0,10.8
"31698",1987-10-14,14.6,9.5,41,0,12.05
"31699",1987-10-15,16.6,10.5,3,0,13.55
"31700",1987-10-16,18.5,10.3,37,0,14.4
"31701",1987-10-17,15.8,8.2,4,0,12
"31702",1987-10-18,15.5,6.9,0,0,11.2
"31703",1987-10-19,13.6,6.7,0,0,10.15
"31704",1987-10-20,14.8,5.2,0,0,10
"31705",1987-10-21,15.6,8.8,72,0,12.2
"31706",1987-10-22,14.4,8,6,0,11.2
"31707",1987-10-23,10.5,7.9,32,0,9.2
"31708",1987-10-24,13.2,8.6,0,0,10.9
"31709",1987-10-25,10,8.2,134,0,9.1
"31710",1987-10-26,12.4,8.1,25,0,10.25
"31711",1987-10-27,14.8,9.9,0,0,12.35
"31712",1987-10-28,15.5,9.7,0,0,12.6
"31713",1987-10-29,14.3,10.7,0,0,12.5
"31714",1987-10-30,15.6,10.2,0,0,12.9
"31715",1987-10-31,14.8,9.3,0,0,12.05
"31716",1987-11-01,15.6,9.3,0,0,12.45
"31717",1987-11-02,13.3,9,4,0,11.15
"31718",1987-11-03,12,6.6,0,0,9.3
"31719",1987-11-04,8.6,4.5,0,0,6.55
"31720",1987-11-05,8.3,3,0,0,5.65
"31721",1987-11-06,10.5,-0.3,0,0,5.1
"31722",1987-11-07,9.2,1.8,0,0,5.5
"31723",1987-11-08,12,1.9,42,0,6.95
"31724",1987-11-09,11.5,6.5,0,0,9
"31725",1987-11-10,10.3,7.3,17,0,8.8
"31726",1987-11-11,12.4,4.1,0,0,8.25
"31727",1987-11-12,16,3.4,58,0,9.7
"31728",1987-11-13,13.3,5.9,88,0,9.6
"31729",1987-11-14,9,2.5,0,0,5.75
"31730",1987-11-15,8.6,2.4,49,0,5.5
"31731",1987-11-16,14.2,4.9,37,0,9.55
"31732",1987-11-17,10.9,7.5,2,0,9.2
"31733",1987-11-18,11.7,3.5,0,0,7.6
"31734",1987-11-19,9.8,1.9,23,0,5.85
"31735",1987-11-20,9.7,4.6,25,0,7.15
"31736",1987-11-21,7.3,4.5,7,0,5.9
"31737",1987-11-22,6.7,4.1,23,0,5.4
"31738",1987-11-23,7.5,1.4,0,0,4.45
"31739",1987-11-24,3.2,1.2,19,0,2.2
"31740",1987-11-25,7.5,0.7,0,0,4.1
"31741",1987-11-26,4.3,-1,0,0,1.65
"31742",1987-11-27,3.1,1,0,0,2.05
"31743",1987-11-28,3.6,1.9,27,0,2.75
"31744",1987-11-29,3.3,2,0,0,2.65
"31745",1987-11-30,3.1,2.1,0,0,2.6
"31746",1987-12-01,4.6,2.1,0,0,3.35
"31747",1987-12-02,4.5,2.6,0,0,3.55
"31748",1987-12-03,4.1,1.4,0,0,2.75
"31749",1987-12-04,4.4,-0.2,0,0,2.1
"31750",1987-12-05,3.8,0.4,42,0,2.1
"31751",1987-12-06,7.1,1.6,119,0,4.35
"31752",1987-12-07,7.1,-0.2,20,0,3.45
"31753",1987-12-08,0.7,-1.9,0,0,-0.6
"31754",1987-12-09,-1.9,-5.5,0,0,-3.7
"31755",1987-12-10,-3.3,-7.3,0,0,-5.3
"31756",1987-12-11,1.1,-8,0,0,-3.45
"31757",1987-12-12,0.7,-4,0,0,-1.65
"31758",1987-12-13,1.4,-6.2,0,0,-2.4
"31759",1987-12-14,1.6,-1.9,24,0,-0.15
"31760",1987-12-15,4,0,22,0,2
"31761",1987-12-16,11.7,2.6,111,0,7.15
"31762",1987-12-17,12.5,9.5,27,0,11
"31763",1987-12-18,14.3,10,79,0,12.15
"31764",1987-12-19,12.8,5.9,2,0,9.35
"31765",1987-12-20,9.1,5.5,0,0,7.3
"31766",1987-12-21,6.1,1.6,0,0,3.85
"31767",1987-12-22,4.2,1.2,0,0,2.7
"31768",1987-12-23,7.7,0.8,0,0,4.25
"31769",1987-12-24,5.2,-0.5,0,0,2.35
"31770",1987-12-25,5,0.2,0,0,2.6
"31771",1987-12-26,7.9,4.2,0,0,6.05
"31772",1987-12-27,9.4,2.5,0,0,5.95
"31773",1987-12-28,11.1,1.7,0,0,6.4
"31774",1987-12-29,8.4,1,0,0,4.7
"31775",1987-12-30,10.3,0.8,0,0,5.55
"31776",1987-12-31,6.7,1,2,0,3.85
"31777",1988-01-01,9,3.4,18,0,6.2
